"Date","Price","Open","High","Low","Vol.","Change %"
"2008-10-24","876.80","895.20","896.30","852.90","","-3.45%"
"2008-10-23","908.10","899.10","922.80","858.40","","1.26%"
"2008-10-22","896.80","951.70","951.70","875.80","","-6.09%"
"2008-10-21","955.00","980.40","985.40","952.50","","-3.09%"
"2008-10-20","985.40","943.50","985.40","943.50","","4.77%"
"2008-10-17","940.50","942.30","984.60","918.70","","-0.62%"
"2008-10-16","946.40","909.50","947.70","865.80","","4.25%"
"2008-10-15","907.80","994.60","994.60","904.00","","-9.04%"
"2008-10-14","998.00","1,010.00","1,044.30","972.10","","-0.54%"
"2008-10-13","1,003.40","912.80","1,006.90","912.80","","11.59%"
"2008-10-10","899.20","902.30","936.40","839.80","","-1.18%"
"2008-10-09","909.90","988.40","1,005.20","909.20","","-7.61%"
"2008-10-08","984.90","988.90","1,021.10","971.00","","-1.13%"
"2008-10-07","996.20","1,057.60","1,072.90","996.20","","-5.74%"
"2008-10-06","1,056.90","1,097.60","1,097.60","1,008.00","","-3.85%"
"2008-10-03","1,099.20","1,115.20","1,153.80","1,098.10","","-1.36%"
"2008-10-02","1,114.30","1,160.60","1,160.60","1,111.40","","-4.03%"
"2008-10-01","1,161.10","1,164.20","1,167.00","1,140.80","","-0.45%"
"2008-09-30","1,166.40","1,113.80","1,168.00","1,113.80","","5.42%"
"2008-09-29","1,106.40","1,209.10","1,209.10","1,106.40","","-8.79%"
"2008-09-26","1,213.00","1,204.50","1,215.80","1,187.50","","0.31%"
"2008-09-25","1,209.20","1,187.90","1,220.00","1,187.90","","1.96%"
"2008-09-24","1,185.90","1,188.80","1,197.40","1,179.80","","-0.19%"
"2008-09-23","1,188.20","1,207.60","1,221.20","1,187.10","","-1.57%"
"2008-09-22","1,207.10","1,255.40","1,255.40","1,205.60","","-3.82%"
"2008-09-19","1,255.10","1,213.10","1,265.10","1,213.10","","4.03%"
"2008-09-18","1,206.50","1,157.10","1,211.10","1,133.50","","4.33%"
"2008-09-17","1,156.40","1,210.30","1,210.30","1,155.90","","-4.71%"
"2008-09-16","1,213.60","1,188.30","1,214.80","1,169.30","","1.75%"
"2008-09-15","1,192.70","1,250.90","1,250.90","1,192.70","","-4.71%"
"2008-09-12","1,251.70","1,245.90","1,255.10","1,233.80","","0.22%"
"2008-09-11","1,249.00","1,229.00","1,250.00","1,211.50","","1.38%"
"2008-09-10","1,232.00","1,227.50","1,243.90","1,221.60","","0.61%"
"2008-09-09","1,224.50","1,268.00","1,268.70","1,224.50","","-3.42%"
"2008-09-08","1,267.80","1,249.50","1,274.40","1,247.10","","2.05%"
"2008-09-05","1,242.30","1,233.20","1,244.90","1,217.20","","0.44%"
"2008-09-04","1,236.80","1,271.80","1,271.80","1,232.80","","-3.00%"
"2008-09-03","1,275.00","1,276.60","1,280.60","1,265.60","","-0.20%"
"2008-09-02","1,277.60","1,287.80","1,303.00","1,272.20","","-0.41%"
"2008-08-29","1,282.80","1,296.50","1,297.60","1,282.70","","-1.38%"
"2008-08-28","1,300.70","1,283.80","1,300.70","1,283.80","","1.48%"
"2008-08-27","1,281.70","1,271.30","1,285.00","1,270.00","","0.80%"
"2008-08-26","1,271.50","1,267.00","1,275.70","1,263.20","","0.37%"
"2008-08-25","1,266.80","1,290.50","1,290.50","1,264.90","","-1.97%"
"2008-08-22","1,292.20","1,277.60","1,293.10","1,277.60","","1.13%"
"2008-08-21","1,277.70","1,271.10","1,281.40","1,265.20","","0.25%"
"2008-08-20","1,274.50","1,267.30","1,276.00","1,261.20","","0.62%"
"2008-08-19","1,266.70","1,276.70","1,276.70","1,263.10","","-0.93%"
"2008-08-18","1,278.60","1,298.10","1,300.20","1,274.50","","-1.51%"
"2008-08-15","1,298.20","1,293.80","1,302.00","1,290.70","","0.41%"
"2008-08-14","1,292.90","1,282.10","1,300.10","1,276.80","","0.55%"
"2008-08-13","1,285.80","1,288.60","1,294.00","1,274.90","","-0.29%"
"2008-08-12","1,289.60","1,304.80","1,304.80","1,285.60","","-1.20%"
"2008-08-11","1,305.30","1,294.40","1,313.20","1,291.40","","0.69%"
"2008-08-08","1,296.30","1,266.30","1,297.80","1,262.10","","2.39%"
"2008-08-07","1,266.10","1,286.50","1,286.50","1,264.30","","-1.79%"
"2008-08-06","1,289.20","1,284.00","1,291.70","1,276.00","","0.33%"
"2008-08-05","1,284.90","1,254.90","1,284.90","1,254.70","","2.87%"
"2008-08-04","1,249.00","1,260.20","1,260.50","1,247.50","","-0.90%"
"2008-08-01","1,260.30","1,269.40","1,270.50","1,254.50","","-0.56%"
"2008-07-31","1,267.40","1,281.40","1,284.90","1,266.00","","-1.32%"
"2008-07-30","1,284.30","1,264.50","1,284.30","1,264.50","","1.67%"
"2008-07-29","1,263.20","1,236.40","1,263.20","1,236.40","","2.33%"
"2008-07-28","1,234.40","1,257.80","1,260.10","1,234.40","","-1.86%"
"2008-07-25","1,257.80","1,253.50","1,263.20","1,251.80","","0.42%"
"2008-07-24","1,252.50","1,283.20","1,283.20","1,251.50","","-2.32%"
"2008-07-23","1,282.20","1,278.90","1,291.20","1,276.10","","0.41%"
"2008-07-22","1,277.00","1,257.10","1,277.40","1,248.80","","1.35%"
"2008-07-21","1,260.00","1,261.80","1,267.70","1,255.70","","-0.06%"
"2008-07-18","1,260.70","1,258.20","1,262.20","1,251.80","","0.03%"
"2008-07-17","1,260.30","1,246.30","1,262.30","1,241.50","","1.20%"
"2008-07-16","1,245.40","1,214.70","1,245.50","1,211.40","","2.51%"
"2008-07-15","1,214.90","1,226.80","1,234.30","1,200.40","","-1.09%"
"2008-07-14","1,228.30","1,241.60","1,253.50","1,225.00","","-0.90%"
"2008-07-11","1,239.50","1,248.70","1,257.30","1,225.30","","-1.11%"
"2008-07-10","1,253.40","1,245.20","1,257.70","1,236.80","","0.70%"
"2008-07-09","1,244.70","1,273.40","1,277.40","1,244.60","","-2.28%"
"2008-07-08","1,273.70","1,251.80","1,274.20","1,242.80","","1.71%"
"2008-07-07","1,252.30","1,262.90","1,274.00","1,240.70","","-0.84%"
"2008-07-03","1,262.90","1,263.00","1,271.50","1,252.00","","0.11%"
"2008-07-02","1,261.50","1,285.80","1,292.20","1,261.50","","-1.82%"
"2008-07-01","1,284.90","1,276.70","1,285.30","1,260.70","","0.38%"
"2008-06-30","1,280.00","1,278.10","1,290.30","1,274.90","","0.13%"
"2008-06-27","1,278.40","1,283.60","1,289.50","1,272.00","","-0.37%"
"2008-06-26","1,283.20","1,316.30","1,316.30","1,283.20","","-2.93%"
"2008-06-25","1,322.00","1,314.50","1,335.60","1,314.50","","0.59%"
"2008-06-24","1,314.30","1,317.20","1,326.00","1,304.40","","-0.28%"
"2008-06-23","1,318.00","1,319.80","1,323.80","1,315.30","","0.01%"
"2008-06-20","1,317.90","1,341.00","1,341.00","1,314.50","","-1.85%"
"2008-06-19","1,342.80","1,336.90","1,347.70","1,330.50","","0.37%"
"2008-06-18","1,337.80","1,349.60","1,349.60","1,333.40","","-0.97%"
"2008-06-17","1,350.90","1,360.70","1,366.60","1,350.50","","-0.68%"
"2008-06-16","1,360.10","1,358.80","1,364.70","1,352.10","","0.01%"
"2008-06-13","1,360.00","1,341.80","1,360.00","1,341.70","","1.50%"
"2008-06-12","1,339.90","1,335.80","1,353.00","1,331.30","","0.33%"
"2008-06-11","1,335.50","1,357.10","1,357.10","1,335.50","","-1.69%"
"2008-06-10","1,358.40","1,359.00","1,366.80","1,351.60","","-0.25%"
"2008-06-09","1,361.80","1,360.80","1,370.60","1,350.60","","0.08%"
"2008-06-06","1,360.70","1,400.10","1,400.10","1,359.90","","-3.08%"
"2008-06-05","1,404.00","1,377.50","1,404.00","1,377.50","","1.95%"
"2008-06-04","1,377.20","1,376.30","1,388.20","1,371.70","","-0.04%"
"2008-06-03","1,377.70","1,386.40","1,393.10","1,370.10","","-0.58%"
"2008-06-02","1,385.70","1,399.60","1,399.60","1,377.80","","-1.05%"
"2008-05-30","1,400.40","1,398.40","1,404.50","1,398.10","","0.15%"
"2008-05-29","1,398.30","1,390.50","1,406.30","1,388.60","","0.54%"
"2008-05-28","1,390.80","1,386.50","1,391.20","1,378.20","","0.40%"
"2008-05-27","1,385.30","1,376.00","1,387.40","1,373.10","","0.68%"
"2008-05-23","1,375.90","1,392.20","1,392.20","1,373.70","","-1.32%"
"2008-05-22","1,394.30","1,390.80","1,399.10","1,390.20","","0.26%"
"2008-05-21","1,390.70","1,414.10","1,419.10","1,388.80","","-1.61%"
"2008-05-20","1,413.40","1,424.50","1,424.50","1,409.10","","-0.93%"
"2008-05-19","1,426.60","1,425.30","1,440.20","1,421.60","","0.09%"
"2008-05-16","1,425.30","1,423.90","1,425.80","1,414.30","","0.12%"
"2008-05-15","1,423.60","1,408.40","1,424.40","1,406.90","","1.06%"
"2008-05-14","1,408.70","1,405.70","1,420.20","1,405.70","","0.41%"
"2008-05-13","1,403.00","1,404.40","1,406.30","1,396.30","","-0.04%"
"2008-05-12","1,403.60","1,389.40","1,404.10","1,386.20","","1.10%"
"2008-05-09","1,388.30","1,394.90","1,394.90","1,384.10","","-0.67%"
"2008-05-08","1,397.70","1,394.30","1,402.30","1,389.40","","0.37%"
"2008-05-07","1,392.60","1,417.50","1,419.50","1,391.20","","-1.81%"
"2008-05-06","1,418.30","1,405.60","1,421.60","1,397.10","","0.77%"
"2008-05-05","1,407.50","1,412.80","1,415.70","1,404.40","","-0.45%"
"2008-05-02","1,413.90","1,409.20","1,422.70","1,406.20","","0.33%"
"2008-05-01","1,409.30","1,386.00","1,410.10","1,383.10","","1.71%"
"2008-04-30","1,385.60","1,391.20","1,404.60","1,384.20","","-0.38%"
"2008-04-29","1,390.90","1,395.60","1,397.00","1,386.70","","-0.39%"
"2008-04-28","1,396.40","1,398.00","1,402.90","1,394.40","","-0.10%"
"2008-04-25","1,397.80","1,387.90","1,399.10","1,380.00","","0.65%"
"2008-04-24","1,388.80","1,380.50","1,397.70","1,371.10","","0.64%"
"2008-04-23","1,379.90","1,378.40","1,387.90","1,372.20","","0.29%"
"2008-04-22","1,375.90","1,386.40","1,386.40","1,369.80","","-0.89%"
"2008-04-21","1,388.20","1,387.70","1,390.20","1,379.20","","-0.15%"
"2008-04-18","1,390.30","1,369.00","1,395.90","1,369.00","","1.81%"
"2008-04-17","1,365.60","1,363.40","1,368.60","1,357.20","","0.07%"
"2008-04-16","1,364.70","1,337.00","1,365.50","1,337.00","","2.27%"
"2008-04-15","1,334.40","1,331.70","1,337.70","1,324.30","","0.46%"
"2008-04-14","1,328.30","1,332.20","1,335.60","1,326.20","","-0.34%"
"2008-04-11","1,332.80","1,358.00","1,358.00","1,331.20","","-2.04%"
"2008-04-10","1,360.50","1,355.40","1,367.20","1,350.10","","0.44%"
"2008-04-09","1,354.50","1,365.50","1,368.40","1,350.00","","-0.81%"
"2008-04-08","1,365.50","1,370.20","1,370.20","1,360.60","","-0.51%"
"2008-04-07","1,372.50","1,373.70","1,386.70","1,369.00","","0.15%"
"2008-04-04","1,370.40","1,369.80","1,380.90","1,362.80","","0.08%"
"2008-04-03","1,369.30","1,365.70","1,375.70","1,358.70","","0.13%"
"2008-04-02","1,367.50","1,370.00","1,378.00","1,361.50","","-0.20%"
"2008-04-01","1,370.20","1,326.40","1,370.20","1,326.40","","3.59%"
"2008-03-31","1,322.70","1,315.90","1,328.50","1,312.80","","0.57%"
"2008-03-28","1,315.20","1,327.00","1,334.90","1,313.00","","-0.80%"
"2008-03-27","1,325.80","1,340.30","1,345.60","1,325.70","","-1.14%"
"2008-03-26","1,341.10","1,352.50","1,352.50","1,336.40","","-0.88%"
"2008-03-25","1,353.00","1,349.10","1,357.50","1,341.20","","0.23%"
"2008-03-24","1,349.90","1,330.30","1,359.70","1,330.30","","1.53%"
"2008-03-20","1,329.50","1,299.70","1,330.70","1,295.20","","2.40%"
"2008-03-19","1,298.40","1,331.00","1,341.50","1,298.40","","-2.43%"
"2008-03-18","1,330.70","1,277.20","1,330.70","1,277.20","","4.24%"
"2008-03-17","1,276.60","1,283.20","1,287.50","1,257.00","","-0.89%"
"2008-03-14","1,288.10","1,316.00","1,321.50","1,274.90","","-2.08%"
"2008-03-13","1,315.50","1,305.30","1,321.70","1,282.10","","0.51%"
"2008-03-12","1,308.80","1,321.10","1,333.30","1,307.90","","-0.90%"
"2008-03-11","1,320.70","1,274.40","1,320.70","1,274.40","","3.71%"
"2008-03-10","1,273.40","1,293.20","1,295.00","1,272.70","","-1.55%"
"2008-03-07","1,293.40","1,301.50","1,313.20","1,282.40","","-0.84%"
"2008-03-06","1,304.30","1,332.20","1,332.20","1,303.40","","-2.20%"
"2008-03-05","1,333.70","1,327.70","1,344.20","1,320.20","","0.52%"
"2008-03-04","1,326.80","1,329.60","1,331.00","1,307.40","","-0.34%"
"2008-03-03","1,331.30","1,330.50","1,335.10","1,320.00","","0.05%"
"2008-02-29","1,330.60","1,364.10","1,364.10","1,325.40","","-2.71%"
"2008-02-28","1,367.70","1,378.20","1,378.20","1,363.20","","-0.89%"
"2008-02-27","1,380.00","1,379.00","1,388.30","1,372.00","","-0.09%"
"2008-02-26","1,381.30","1,371.80","1,387.30","1,363.30","","0.69%"
"2008-02-25","1,371.80","1,352.80","1,374.40","1,346.00","","1.38%"
"2008-02-22","1,353.10","1,344.20","1,354.30","1,327.00","","0.79%"
"2008-02-21","1,342.50","1,362.20","1,367.90","1,339.30","","-1.29%"
"2008-02-20","1,360.00","1,348.40","1,363.70","1,336.50","","0.83%"
"2008-02-19","1,348.80","1,355.90","1,367.30","1,345.00","","-0.09%"
"2008-02-15","1,350.00","1,347.50","1,350.00","1,338.10","","0.08%"
"2008-02-14","1,348.90","1,367.30","1,368.20","1,347.30","","-1.34%"
"2008-02-13","1,367.20","1,353.10","1,369.20","1,350.80","","1.36%"
"2008-02-12","1,348.90","1,340.50","1,362.10","1,339.40","","0.73%"
"2008-02-11","1,339.10","1,331.90","1,341.40","1,320.30","","0.59%"
"2008-02-08","1,331.30","1,336.90","1,341.20","1,321.10","","-0.42%"
"2008-02-07","1,336.90","1,324.00","1,347.20","1,316.80","","0.78%"
"2008-02-06","1,326.50","1,339.50","1,352.00","1,324.30","","-0.76%"
"2008-02-05","1,336.60","1,380.30","1,380.30","1,336.60","","-3.20%"
"2008-02-04","1,380.80","1,395.40","1,395.40","1,379.70","","-1.05%"
"2008-02-01","1,395.40","1,378.60","1,396.00","1,375.90","","1.23%"
"2008-01-31","1,378.50","1,352.00","1,385.60","1,334.10","","1.67%"
"2008-01-30","1,355.80","1,362.20","1,385.90","1,353.00","","-0.48%"
"2008-01-29","1,362.30","1,355.90","1,364.90","1,350.20","","0.61%"
"2008-01-28","1,354.00","1,330.70","1,354.00","1,322.30","","1.76%"
"2008-01-25","1,330.60","1,357.30","1,368.60","1,327.50","","-1.59%"
"2008-01-24","1,352.10","1,340.10","1,355.20","1,334.30","","1.01%"
"2008-01-23","1,338.60","1,310.40","1,339.10","1,270.00","","2.14%"
"2008-01-22","1,310.50","1,312.90","1,322.10","1,274.30","","-1.11%"
"2008-01-18","1,325.20","1,333.90","1,350.30","1,312.50","","-0.60%"
"2008-01-17","1,333.20","1,374.80","1,377.70","1,330.70","","-2.91%"
"2008-01-16","1,373.20","1,377.40","1,392.00","1,364.30","","-0.56%"
"2008-01-15","1,381.00","1,411.90","1,411.90","1,380.60","","-2.49%"
"2008-01-14","1,416.20","1,402.90","1,417.90","1,402.90","","1.08%"
"2008-01-11","1,401.00","1,419.90","1,419.90","1,394.80","","-1.36%"
"2008-01-10","1,420.30","1,406.80","1,429.10","1,395.30","","0.79%"
"2008-01-09","1,409.10","1,390.20","1,409.20","1,378.70","","1.36%"
"2008-01-08","1,390.20","1,415.70","1,430.30","1,388.30","","-1.84%"
"2008-01-07","1,416.20","1,414.10","1,423.90","1,403.50","","0.33%"
"2008-01-04","1,411.60","1,444.00","1,444.00","1,411.20","","-2.46%"
"2008-01-03","1,447.20","1,447.50","1,456.80","1,443.70","","0.00%"
"2008-01-02","1,447.20","1,468.00","1,471.80","1,442.10","","-1.44%"
"2007-12-31","1,468.40","1,475.20","1,475.80","1,465.10","","-0.68%"
"2007-12-28","1,478.50","1,479.80","1,488.00","1,471.70","","0.14%"
"2007-12-27","1,476.40","1,495.00","1,495.00","1,475.90","","-1.42%"
"2007-12-26","1,497.70","1,495.10","1,498.80","1,488.20","","0.08%"
"2007-12-24","1,496.50","1,484.50","1,497.60","1,484.50","","0.81%"
"2007-12-21","1,484.50","1,463.20","1,485.40","1,463.20","","1.67%"
"2007-12-20","1,460.10","1,456.40","1,461.50","1,447.20","","0.49%"
"2007-12-19","1,453.00","1,454.70","1,464.40","1,445.30","","-0.14%"
"2007-12-18","1,455.00","1,445.90","1,460.20","1,435.70","","0.63%"
"2007-12-17","1,445.90","1,465.00","1,465.00","1,445.40","","-1.51%"
"2007-12-14","1,468.00","1,486.20","1,486.70","1,467.80","","-1.37%"
"2007-12-13","1,488.40","1,483.30","1,489.40","1,469.20","","0.12%"
"2007-12-12","1,486.60","1,487.60","1,512.00","1,468.20","","0.60%"
"2007-12-11","1,477.70","1,516.70","1,523.60","1,476.00","","-2.53%"
"2007-12-10","1,516.00","1,505.10","1,518.30","1,505.00","","0.75%"
"2007-12-07","1,504.70","1,508.60","1,510.60","1,502.70","","-0.17%"
"2007-12-06","1,507.30","1,484.60","1,508.00","1,482.20","","1.50%"
"2007-12-05","1,485.00","1,465.20","1,486.10","1,465.20","","1.52%"
"2007-12-04","1,462.80","1,471.30","1,471.30","1,460.70","","-0.65%"
"2007-12-03","1,472.40","1,479.60","1,481.20","1,470.10","","-0.59%"
"2007-11-30","1,481.10","1,471.80","1,488.90","1,470.90","","0.78%"
"2007-11-29","1,469.70","1,467.40","1,473.80","1,458.40","","0.05%"
"2007-11-28","1,469.00","1,433.00","1,471.60","1,433.00","","2.86%"
"2007-11-27","1,428.20","1,409.60","1,429.50","1,407.40","","1.49%"
"2007-11-26","1,407.20","1,440.70","1,446.10","1,406.10","","-2.33%"
"2007-11-23","1,440.70","1,417.60","1,440.90","1,417.60","","1.69%"
"2007-11-21","1,416.80","1,434.70","1,436.40","1,415.60","","-1.59%"
"2007-11-20","1,439.70","1,434.50","1,452.60","1,419.30","","0.45%"
"2007-11-19","1,433.30","1,456.70","1,456.70","1,430.40","","-1.74%"
"2007-11-16","1,458.70","1,453.10","1,462.20","1,444.00","","0.52%"
"2007-11-15","1,451.20","1,468.00","1,472.70","1,443.50","","-1.32%"
